#Energy(eV)	Transm	Ref	Fluo/I0
5866.15 0.043298 408426 505753 245621 -0.213738 0.722259 0.000198444
5866.41 0.042378 399426 494889 240615 -0.214305 0.721135 0.000160328
5866.67 0.050464 475153 589174 286890 -0.215085 0.719623 0.000168465
5866.93 0.042265 397119 492481 239657 -0.21522 0.720247 0.000216685
5867.19 0.040858 383642 476373 231997 -0.216491 0.719477 0.000190404
5867.45 0.048606 455428 565766 275552 -0.216943 0.719404 0.000193332
5867.7 0.049405 462559 574541 279575 -0.216797 0.720301 0.000218489
5867.96 0.044434 415614 516468 251402 -0.217256 0.71996 0.00016852
5868.22 0.037432 350113 435108 211840 -0.217338 0.719763 0.000260082
5868.48 0.050492 471671 586935 285984 -0.218632 0.718978 0.000212136
5868.74 0.048757 454066 565249 275784 -0.219024 0.717648 0.000211549
5869 0.043138 402271 501040 244481 -0.21956 0.717548 0.000231329
5869.26 0.038632 360362 449349 219447 -0.220691 0.716689 0.000224903
5869.52 0.052183 485603 605447 295449 -0.220576 0.717471 0.00021224
5869.78 0.045747 426699 532135 259588 -0.220818 0.717801 0.000168835
5870.03 0.04087 380309 474789 231969 -0.221886 0.716267 0.000181538
5870.29 0.047231 439497 548907 268587 -0.222298 0.714754 0.000227664
5870.55 0.049273 458422 572709 279848 -0.222588 0.716131 0.000205179
5870.81 0.041696 387840 484672 237011 -0.222879 0.715366 0.000167695
5871.07 0.038545 358078 447907 219338 -0.223835 0.713972 0.000190017
5871.33 0.050661 470312 588662 287608 -0.224456 0.716254 0.000178718
5871.59 0.048653 452036 565865 276905 -0.224594 0.714681 0.000247927
5871.85 0.042394 394001 493556 241783 -0.225283 0.713596 0.000210785
5872.11 0.042325 392833 492200 240981 -0.225501 0.714167 0.000211412
5872.37 0.052443 486912 610802 299115 -0.226689 0.713945 0.000203441
5872.63 0.048687 451588 566773 278179 -0.227189 0.711694 0.000223792
5872.89 0.039758 368612 462768 227342 -0.227481 0.71077 0.000192729
5873.14 0.045939 425823 534750 262572 -0.227776 0.711274 0.00023498
5873.4 0.044652 413640 519656 255468 -0.228171 0.71007 0.000205612
5873.66 0.044181 408838 514558 253169 -0.229989 0.709251 0.000200694
5873.92 0.03503 324684 408495 200944 -0.229627 0.709453 0.00017874
5874.18 0.053001 490010 617131 303296 -0.230656 0.710372 0.000187863
5874.44 0.051294 475381 598646 294630 -0.230554 0.70895 0.000166278
5874.7 0.043641 404099 509242 250496 -0.231263 0.70948 0.000198083
5874.96 0.043778 404542 510092 250886 -0.231836 0.709592 0.000202822
5875.22 0.048282 446362 562789 277023 -0.231774 0.708804 0.000226413
5875.48 0.041851 387341 488856 240776 -0.232763 0.708201 0.000209239
5875.74 0.039381 363835 459490 226492 -0.233417 0.707408 0.000231019
5876 0.049151 454058 573598 282648 -0.233704 0.707726 0.000198331
5876.26 0.050164 463822 586266 288856 -0.234273 0.707845 0.000228667
5876.52 0.042346 390782 494372 243708 -0.235138 0.707317 0.000181794
5876.78 0.03561 328546 415396 205134 -0.234555 0.705569 0.000210164
5877.04 0.053676 494553 626122 309085 -0.235891 0.705929 0.000212431
5877.3 0.048913 450970 570989 281583 -0.235969 0.706943 0.000197469
5877.56 0.041961 387127 490600 241834 -0.236876 0.707378 0.000191275
5877.82 0.042371 390239 494881 244651 -0.237558 0.704485 0.000192306
5878.08 0.049323 454936 576949 284870 -0.237597 0.705721 0.000182546
5878.34 0.041651 383494 486879 240405 -0.238692 0.705691 0.000166984
5878.6 0.040946 376880 478385 236563 -0.238489 0.704201 0.000207087
5878.86 0.051957 478956 608333 300474 -0.239114 0.705361 0.00021309
5879.12 0.052215 480500 610948 302229 -0.240185 0.703827 0.000187413
5879.38 0.041607 383396 487620 241164 -0.240468 0.704059 0.000200953
5879.64 0.032756 301441 383727 189917 -0.241357 0.703344 0.000205785
5879.9 0.051203 471113 599971 296514 -0.241783 0.704787 0.000210268
5880.16 0.050553 465220 592514 293765 -0.241864 0.701594 0.000200018
5880.42 0.039381 361613 461017 228637 -0.24286 0.701299 0.000237985
5880.68 0.042223 388670 495772 245705 -0.243385 0.701985 0.000175056
5880.94 0.048094 442339 564456 280278 -0.243786 0.70008 0.000194541
5881.2 0.053311 489899 625482 310011 -0.244323 0.701915 0.000204247
5881.46 0.042098 386351 493501 244915 -0.244779 0.700614 0.000191651
5881.72 0.036284 332892 425513 211255 -0.245477 0.70023 0.000204393
5881.98 0.055319 507461 649002 322471 -0.246016 0.699423 0.000191261
5882.24 0.042488 389463 497963 247678 -0.245757 0.698396 0.000187543
5882.5 0.039772 364630 466568 231864 -0.246521 0.699253 0.000200321
5882.76 0.048132 441167 564801 280949 -0.24705 0.6983 0.000183705
5883.02 0.049921 457960 586992 292277 -0.248229 0.697309 0.000201011
5883.28 0.041702 382136 490011 243304 -0.248651 0.700116 0.00016234
5883.54 0.040185 368353 472434 235308 -0.248856 0.697003 0.00019015
5883.8 0.050192 460217 590844 294323 -0.249854 0.696874 0.000182627
5884.06 0.050047 458569 589103 293546 -0.25049 0.696567 0.000198556
5884.32 0.042454 388771 499470 248811 -0.250557 0.696854 0.000182742
5884.58 0.038131 349692 449490 224267 -0.251061 0.695276 0.000208871
5884.84 0.050539 463414 595959 297181 -0.251551 0.69583 0.000205127
